MAZ,HH,ADLT,WRKR,KID
15801,444,1040,687,347
15802,227,548,322,162
15803,141,344,190,95
15804,6,11,8,3
15805,266,656,349,144
15806,218,527,317,88
15807,122,288,194,98
15808,457,1058,700,306
15809,407,982,621,245
15810,208,479,333,125
15811,92,204,137,43
15812,47,119,89,40
15813,172,374,256,85
15814,134,291,196,66
15815,1,2,1,0
15816,91,241,172,78
15817,0,0,0,0
15818,268,692,529,245
15819,1,2,1,0
15820,10,26,20,9
15821,211,546,413,192
15822,176,465,356,156
15823,516,1405,986,548
15824,388,1055,751,417
15825,444,1212,856,471
15826,418,1145,805,443
15827,109,304,198,112
15828,252,687,487,271
15829,405,1101,784,436
15830,309,844,598,331
15831,374,985,772,327
15832,431,1132,895,381
15833,506,1333,1043,450
15834,299,786,622,265
15835,390,1047,743,369
15836,381,1019,755,345
15837,356,959,688,330
15838,464,1242,911,429
15839,358,842,615,262
15840,322,755,557,236
15841,138,324,239,102
15842,231,539,398,169
15843,333,773,535,196
15844,163,376,261,98
15845,335,774,534,199
15846,239,552,382,140
15847,344,844,470,131
15848,125,300,207,58
15849,235,552,390,109
15850,392,922,652,183
15851,0,0,0,0
15852,9,21,15,5
15853,0,0,0,0
15854,7,16,11,4
15855,21,49,35,12
15856,1,1,1,1
15857,12,29,20,7
15858,0,0,0,0
15859,1,2,1,0
15860,251,685,444,180
15861,0,0,0,0
15862,0,0,0,0
15863,557,1532,995,405
15864,536,1482,956,383
15865,157,430,282,116
15866,0,0,0,0
15867,597,1638,1066,436
15868,0,0,0,0
15869,0,0,0,0
15870,1,2,1,0
15871,558,968,475,173
15872,744,1243,654,285
15873,402,704,321,121
15874,511,893,408,153
15875,803,2096,1360,694
15876,492,1240,883,475
15877,292,785,430,231
15878,551,1386,986,530
15879,0,0,0,0
15880,1,2,1,0
15881,6,15,7,1
15882,0,0,0,0
15883,1,2,0,0
15884,0,0,0,0
15885,126,251,126,22
15886,0,0,0,0
15887,0,0,0,0
15888,0,0,0,0
15889,0,0,0,0
15890,73,148,74,12
15891,9,20,15,6
15892,0,0,0,0
15893,0,0,0,0
15894,0,0,0,0
15895,86,203,145,55
15896,85,203,144,54
15897,73,170,122,45
15898,41,103,68,22
15899,419,969,697,259
15900,108,256,182,65
15901,463,1071,770,287
15902,298,687,494,184
15903,4,8,5,2
15904,0,0,0,0
15905,200,478,277,103
15906,0,0,0,0
15907,0,0,0,0
15908,1,2,0,0
15909,0,0,0,0
15910,0,0,0,0
15911,0,0,0,0
15912,0,0,0,0
15913,3,4,2,1
15914,0,0,0,0
15915,2,3,1,0
15916,1,2,0,0
15917,4,5,3,1
15918,3,4,2,1
15919,22,44,23,4
15920,279,568,290,56
15921,604,1194,601,109
15922,385,759,383,70
15923,94,192,96,29
15924,528,1127,385,118
15925,256,526,262,81
15926,522,1101,406,125
15927,0,0,0,0
15928,336,764,559,215
15929,0,0,0,0
15930,237,536,392,152
15931,0,0,0,0
15932,0,0,0,0
15933,0,0,0,0
15934,0,0,0,0
15935,0,0,0,0
15936,0,0,0,0
15937,0,0,0,0
15938,0,0,0,0
15939,374,736,520,188
15940,140,273,193,69
15941,415,827,588,202
15942,308,609,431,152
15943,324,665,476,145
15944,416,860,509,172
15945,130,268,192,59
15946,443,918,615,186
15947,304,563,323,119
15948,221,436,182,66
15949,138,244,138,66
15950,2,2,1,1
15951,711,1320,759,278
15952,335,630,363,139
15953,190,363,209,82
15954,134,312,174,94
15955,26,59,32,17
15956,0,0,0,0
15957,89,211,104,57
15958,0,0,0,0
15959,0,0,0,0
15960,20,42,3,2
15961,0,0,0,0
15962,0,0,0,0
15963,0,0,0,0
15964,0,0,0,0
15965,1,2,0,0
15966,1,2,0,0
15967,2,2,1,1
15968,0,0,0,0
15969,19,37,19,6
15970,251,511,254,78
15971,193,391,195,61
15972,461,940,468,145
15973,2,2,1,1
15974,167,346,172,53
15975,1,1,1,1
15976,196,456,302,111
15977,473,827,514,210
15978,958,1562,945,381
15979,82,190,114,45
15980,148,334,214,84
15981,247,523,344,139
15982,557,1190,748,303
15983,145,335,199,109
15984,0,0,0,0
15985,179,410,243,134
15986,0,0,0,0
15987,6,15,9,5
15988,157,358,213,117
15989,16,36,21,12
15990,89,203,119,65
15991,6,15,9,5
15992,1,2,1,0
15993,5,9,6,3
15994,11,30,17,9
15995,323,723,417,164
15996,73,162,95,39
15997,354,784,456,184
15998,117,259,151,60
15999,177,404,264,95
16000,270,610,399,144
16001,134,301,197,70
16002,284,643,420,151
16003,167,388,240,95
16004,112,261,162,63
16005,0,0,0,0
16006,27,59,36,15
16007,53,127,79,31
16008,72,172,112,39
16009,56,133,82,33
16010,77,184,120,41
16011,97,227,148,52
16012,95,223,147,53
16013,74,174,114,41
16014,48,115,76,27
16015,16,40,26,9
16016,43,104,68,24
16017,8,18,12,3
16018,77,182,118,43
16019,56,131,85,30
16020,289,680,443,155
16021,3,6,4,2
16022,92,219,143,50
16023,24,59,38,13
16024,42,102,66,23
16025,45,110,71,24
16026,7,15,10,4
16027,55,131,83,31
16028,44,108,70,24
16029,126,294,185,71
16030,0,0,0,0
16031,436,1005,623,246
16032,118,271,169,67
16033,392,902,561,223
16034,58,136,84,33
16035,64,148,97,34
16036,250,569,371,135
16037,18,40,25,10
16038,61,140,91,32
16039,371,882,560,248
16040,421,1006,639,280
16041,155,366,233,104
16042,225,534,340,150
16043,91,237,158,56
16044,1,1,1,1
16045,163,416,277,98
16046,1,1,1,1
16047,152,389,259,91
16048,279,712,474,168
16049,282,720,478,172
16050,1,1,1,1
16051,1,1,1,1
16052,1,1,1,1
16053,231,529,331,135
16054,34,79,49,19
16055,15,36,23,9
16056,4,8,5,2
16057,0,0,0,0
16058,69,162,104,37
16059,13,35,23,8
16060,16,41,27,8
16061,5,10,6,2
16062,23,55,35,13
16063,15,39,25,9
16064,256,603,394,140
16065,4,8,5,2
16066,154,361,236,83
16067,15,30,21,12
16068,0,0,0,0
16069,102,219,155,84
16070,310,673,477,257
16071,55,121,86,53
16072,31,66,48,30
16073,7,14,10,7
16074,2,2,1,2
16075,114,282,175,80
16076,67,149,105,61
16077,234,570,353,168
16078,300,658,470,288
16079,66,163,102,48
16080,6,13,8,4
16081,48,120,75,35
16082,153,375,232,110
16083,198,480,298,142
16084,73,178,111,52
16085,5,12,8,4
16086,33,84,53,26
16087,15,36,22,10
16088,98,242,150,71
16089,77,188,117,56
16090,34,86,54,26
16091,225,550,341,162
16092,66,163,101,48
16093,0,0,0,0
16094,5,12,8,4
16095,4,9,6,2
16096,31,79,49,24
16097,18,44,27,12
16098,47,117,72,36
16099,27,67,43,19
16100,0,0,0,0
16101,1,1,0,1
16102,17,40,26,14
16103,3,7,5,2
16104,183,399,285,177
16105,1,1,0,1
16106,103,226,162,101
16107,137,301,215,130
16108,148,321,230,143
16109,0,0,0,0
16110,7,15,10,6
16111,207,451,318,169
16112,114,247,174,93
16113,327,708,502,272
16114,572,1252,874,459
16115,279,603,425,231
16116,309,667,472,256
16117,7,14,10,5
16118,49,107,75,40
16119,2,3,2,1
16120,11,24,17,11
16121,2,3,2,1
16122,18,41,30,19
16123,2,3,2,1
16124,55,121,86,53
16125,1,1,1,1
16126,0,0,0,0
16127,60,132,95,57
16128,13,34,25,14
16129,1,1,1,1
16130,1,1,1,1
16131,38,95,59,28
16132,55,123,86,50
16133,80,195,121,56
16134,21,51,34,18
16135,5,13,8,3
16136,27,66,41,20
16137,31,79,49,24
16138,16,39,24,11
16139,507,1233,810,381
16140,374,905,594,283
16141,375,908,594,284
16142,282,684,448,213
16143,345,863,588,235
16144,208,520,354,141
16145,446,1116,761,303
16146,276,693,472,190
16147,353,775,533,240
16148,738,1615,1101,504
16149,357,783,539,242
16150,693,1514,1027,474
16151,241,550,344,183
16152,160,363,227,120
16153,486,1108,702,365
16154,334,754,493,260
16155,0,0,0,0
16156,524,1269,944,471
16157,238,546,341,178
16158,249,598,444,226
16159,466,1123,835,425
16160,402,968,721,366
16161,519,1254,929,470
16162,368,886,659,336
16163,321,772,575,292
16164,286,687,511,260
16165,302,731,541,272
16166,1,1,1,1
16167,1,1,1,1
16168,94,229,171,87
16169,112,258,162,81
16170,28,69,52,25
16171,376,855,536,284
16172,376,854,535,285
16173,373,845,529,282
16174,399,911,570,303
16175,19,54,36,16
16176,0,0,0,0
16177,226,612,404,187
16178,96,261,167,74
16179,325,797,562,250
16180,285,700,493,220
16181,412,1011,714,318
16182,358,880,622,276
16183,189,494,347,178
16184,283,737,522,269
16185,157,410,290,150
16186,0,0,0,0
16187,381,991,702,363
16188,144,373,264,136
16189,261,679,481,247
16190,0,0,0,0
16191,335,867,610,297
16192,242,621,439,219
16193,1,1,1,1
16194,122,318,225,117
16195,271,734,482,223
16196,169,455,298,138
16197,288,778,511,236
16198,370,996,655,303
16199,146,330,208,112
16200,124,268,168,89
16201,54,125,79,42
16202,180,413,258,137
16203,110,245,154,82
16204,0,0,0,0
16205,82,191,119,63
16206,0,0,0,0
16207,0,0,0,0
16208,0,0,0,0
16209,0,0,0,0
16210,1,2,1,0
16211,45,113,85,43
16212,5,12,9,6
16213,69,183,133,65
16214,0,0,0,0
16215,190,457,323,197
16216,1,1,1,1
16217,485,1169,825,503
16218,5,13,10,5
16219,266,637,451,276
16220,206,499,353,215
16221,353,854,600,360
16222,71,172,122,75
16223,262,652,407,221
16224,344,852,531,289
16225,114,275,171,93
16226,183,454,283,154
16227,3,7,5,2
16228,0,0,0,0
16229,0,0,0,0
16230,1,2,1,0
16231,147,367,230,126
16232,1,2,1,0
16233,0,0,0,0
16234,1,2,1,0
16235,0,0,0,0
16236,1,1,1,1
16237,35,88,56,31
16238,107,272,173,86
16239,1,1,1,1
16240,2,5,3,1
16241,214,534,336,181
16242,96,235,147,81
16243,2,4,2,2
16244,44,105,66,35
16245,2,5,3,1
16246,291,722,462,241
16247,561,1353,955,582
16248,1,2,2,0
16249,226,545,386,236
16250,78,189,136,80
16251,252,612,426,257
16252,13,30,23,12
16253,185,447,316,191
16254,2,5,3,2
16255,4,10,8,4
16256,22,58,44,22
16257,27,68,51,27
16258,58,157,113,54
16259,275,702,530,265
16260,169,432,317,164
16261,263,667,503,253
16262,150,384,290,144
16263,120,286,203,124
16264,334,856,645,323
16265,344,880,663,332
16266,340,871,657,328
16267,264,634,449,274
16268,1,1,0,1
16269,329,792,560,343
16270,308,742,526,322
16271,2,4,3,2
16272,146,365,228,124
16273,55,135,87,48
16274,73,168,105,57
16275,284,705,441,239
16276,166,410,255,139
16277,128,323,209,106
16278,111,282,179,89
16279,0,0,0,0
16280,0,0,0,0
16281,6,14,9,5
16282,0,0,0,0
16283,0,0,0,0
16284,322,690,474,157
16285,0,0,0,0
16286,918,1685,1066,314
16287,386,830,571,187
16288,84,181,125,41
16289,443,991,665,221
16290,747,1603,1102,364
16291,0,0,0,0
16292,2,4,3,2
16293,78,189,127,63
16294,0,0,0,0
16295,316,795,547,250
16296,227,572,395,179
16297,0,0,0,0
16298,23,58,41,18
16299,434,1094,756,342
16300,362,829,526,221
16301,152,383,265,120
16302,194,488,337,153
16303,469,1056,662,271
16304,437,985,613,253
16305,146,343,224,97
16306,166,374,233,96
16307,23,62,44,16
16308,1,1,1,1
16309,209,554,400,140
16310,374,993,715,247
16311,263,698,502,174
16312,37,100,73,25
16313,539,1312,896,421
16314,227,555,380,178
16315,491,1290,905,350
16316,240,631,451,163
16317,669,1786,1209,502
16318,445,1081,740,352
16319,524,1261,850,426
16320,214,518,350,177
16321,448,1073,724,367
16322,416,998,674,342
16323,505,1254,803,280
16324,421,1074,697,251
16325,526,1288,943,401
16326,515,1262,924,391
16327,131,241,152,45
16328,352,671,424,125
16329,198,499,325,150
16330,512,1284,852,391
16331,0,0,0,0
16332,47,128,89,36
16333,2,3,1,1
16334,0,0,0,0
16335,354,1013,715,269
16336,491,1399,991,374
16337,0,0,0,0
16338,238,680,482,182
16339,636,1424,973,394
16340,472,1055,718,290
16341,0,0,0,0
16342,1030,2082,1334,648
16343,549,1467,994,411
16344,618,1499,1027,488
16345,253,669,514,229
16346,277,736,566,252
16347,225,545,373,178
16348,298,730,496,229
16349,0,0,0,0
16350,439,1172,890,393
16351,287,765,551,191
16352,528,1402,1010,349
16353,414,1098,790,273
16354,415,1102,793,274
16355,374,1006,767,330
16356,350,930,715,317
16357,406,1078,829,369
16358,522,1384,1064,473
16359,0,0,0,0
16360,3,9,6,3
16361,1,1,1,1
16362,0,0,0,0
16363,182,483,370,166
16364,1,2,1,0
16365,0,0,0,0
16366,0,0,0,0
16367,0,0,0,0
16368,0,0,0,0
16369,0,0,0,0
16370,0,0,0,0
16371,11,29,19,7
16372,0,0,0,0
16373,1,1,1,1
16374,0,0,0,0
16375,12,31,21,8
16376,28,64,43,19
16377,0,0,0,0
16378,4,10,7,3
16379,4,11,7,2
16380,0,0,0,0
16381,0,0,0,0
16382,0,0,0,0
16383,0,0,0,0
16384,0,0,0,0
16385,0,0,0,0
16386,0,0,0,0
16387,0,0,0,0
16388,468,1127,752,314
16389,7,14,9,4
16390,427,1025,688,290
16391,1,2,2,0
16392,0,0,0,0
16393,424,1013,679,287
16394,1,2,2,0
16395,0,0,0,0
16396,0,0,0,0
16397,0,0,0,0
16398,0,0,0,0
16399,0,0,0,0
16400,1,2,1,0
16401,0,0,0,0
16402,1,2,1,0
16403,0,0,0,0
16404,0,0,0,0
16405,454,947,514,190
16406,218,446,256,100
16407,328,674,406,148
16408,19,40,24,9
16409,0,0,0,0
16410,727,1492,899,329
16411,558,1360,948,379
16412,141,289,175,65
16413,378,921,642,256
16414,346,726,446,164
16415,0,0,0,0
16416,181,445,309,123
16417,0,0,0,0
16418,229,555,383,155
16419,0,0,0,0
16420,0,0,0,0
16421,0,0,0,0
16422,2,3,2,1
16423,0,0,0,0
16424,0,0,0,0
16425,73,178,120,50
16426,5,12,8,3
16427,143,331,209,71
16428,73,169,106,38
16429,858,1936,1122,510
16430,57,129,82,28
16431,352,813,511,180
16432,677,1567,890,290
16433,5832,12134,6947,3780
16434,693,1496,872,377
16435,755,1707,1068,400
16436,308,630,374,192
16437,294,675,385,131
16438,744,1722,978,319
16439,672,1553,882,288
16440,645,1492,846,274
16441,197,459,285,95
16442,910,2108,1322,446
16443,218,503,289,95
16444,73,167,95,31
16445,801,1888,1320,724
16446,71,166,110,54
16447,2708,6398,4453,2413
16448,78,185,128,69
16449,919,2080,1355,563
16450,347,775,494,190
16451,186,416,267,104
16452,134,278,177,70
16453,124,257,160,63
16454,2,3,2,1
16455,0,0,0,0
16456,0,0,0,0
16457,0,0,0,0
16458,5,10,7,4
16459,0,0,0,0
16460,0,0,0,0
16461,0,0,0,0
16462,6,13,9,4
16463,0,0,0,0
16464,0,0,0,0
16465,0,0,0,0
16466,3,3,3,2
16467,10,20,13,6
16468,2,3,2,1
16469,2,3,2,1
16470,10,20,14,6
16471,3,4,3,1
16472,0,0,0,0
16473,0,0,0,0
16474,0,0,0,0
16475,0,0,0,0
16476,0,0,0,0
16477,0,0,0,0
16478,0,0,0,0
16479,0,0,0,0
16480,0,0,0,0
16481,0,0,0,0
16482,0,0,0,0
16483,7,13,8,3
16484,0,0,0,0
16485,4,9,5,1
16486,0,0,0,0
16487,0,0,0,0
16488,0,0,0,0
16489,3,6,3,2
16490,48,99,60,23
16491,4,8,5,2
16492,0,0,0,0
16493,0,0,0,0
16494,13,24,16,6
16495,0,0,0,0
16496,0,0,0,0
16497,0,0,0,0
16498,0,0,0,0
16499,0,0,0,0
16500,11,21,14,4
16501,0,0,0,0
16502,0,0,0,0
16503,0,0,0,0
16504,0,0,0,0
16505,0,0,0,0
16506,0,0,0,0
16507,0,0,0,0
16508,8,16,10,4
16509,30,65,39,15
16510,23,46,28,11
16511,0,0,0,0
16512,0,0,0,0
16513,2,3,2,1
16514,13,25,15,5
16515,0,0,0,0
16516,0,0,0,0
16517,0,0,0,0
16518,0,0,0,0
16519,0,0,0,0
16520,0,0,0,0
16521,1,2,1,0
16522,6,12,7,2
16523,0,0,0,0
16524,0,0,0,0
16525,0,0,0,0
16526,0,0,0,0
16527,0,0,0,0
16528,1,2,2,0
16529,0,0,0,0
16530,1,1,1,1
16531,0,0,0,0
16532,0,0,0,0
16533,4,8,5,2
16534,4,8,5,2
16535,0,0,0,0
16536,0,0,0,0
16537,2,3,2,1
16538,1,1,1,1
16539,0,0,0,0
16540,1,2,1,0
16541,3,7,4,1
16542,0,0,0,0
16543,0,0,0,0
16544,4,8,5,2
16545,3,6,4,2
16546,0,0,0,0
16547,0,0,0,0
16548,2,3,3,1
16549,0,0,0,0
16550,252,559,395,163
16551,129,285,200,82
16552,268,580,392,148
16553,441,979,682,272
16554,190,423,295,118
16555,103,228,161,67
16556,366,807,573,235
16557,54,108,68,23
16558,11,27,19,8
16559,5,10,6,2
16560,110,211,132,36
16561,13,25,15,5
16562,3,6,3,2
16563,4,8,5,2
16564,51,109,67,25
16565,3,6,3,2
16566,1,2,1,0
16567,0,0,0,0
16568,0,0,0,0
16569,4,9,5,1
16570,0,0,0,0
16571,0,0,0,0
16572,5,9,6,3
16573,0,0,0,0
16574,0,0,0,0
16575,0,0,0,0
16576,1,1,1,1
16577,0,0,0,0
16578,2,4,2,0
16579,0,0,0,0
16580,320,664,402,154
16581,15,28,18,7
16582,1,2,1,0
16583,11,21,13,4
16584,11,20,12,5
16585,253,524,317,122
16586,12,24,15,3
16587,19,39,23,9
16588,31,59,37,10
16589,7,12,7,2
16590,178,344,218,62
16591,8,14,9,2
16592,32,61,38,10
16593,5,8,5,1
16594,32,61,37,10
16595,284,544,339,90
16596,1,2,2,0
16597,147,280,171,47
16598,598,1224,774,303
16599,745,1518,965,386
16600,121,240,159,76
16601,824,1646,1081,517
16602,51,103,69,32
16603,39,77,51,25
16604,121,253,167,63
16605,368,780,500,204
16606,175,360,238,107
16607,585,1246,844,290
16608,7784,15950,9030,2505
16609,1820,3539,2234,866
16610,782,1560,885,393
16611,563,1005,580,301
16612,19,37,23,9
16613,33,70,48,20
16614,78,162,105,41
16615,1294,2776,1867,770
16616,4273,8468,5333,2084
16617,282,633,468,186
16618,1413,3057,2231,914
16619,2114,4042,2521,1258
16620,107,240,170,74
16621,193,410,276,95
16622,387,793,533,229
16623,18,39,27,13
16624,2778,5363,3419,1555
16625,531,1163,824,406
16626,82,183,129,63
16627,384,842,597,295
16628,46,102,72,36
16629,1366,2935,1990,935
16630,212,467,331,164
16631,24,52,36,18
16632,876,1891,1160,507
16633,163,351,215,94
16634,114,245,149,64
16635,204,436,269,120
16636,731,1553,972,407
16637,1840,3890,2463,978
16638,59,126,80,31
16639,42,91,57,23
16640,171,366,228,93
16641,131,256,156,67
16642,147,295,179,74
16643,1072,2134,1218,473
16644,284,566,344,139
16645,640,1272,769,322
16646,1915,3777,2682,1215
16647,49,100,60,25
16648,559,1117,649,254
16649,69,139,92,40
16650,295,586,360,158
16651,2054,3858,2509,881
16652,2978,5180,2916,1189
16653,121,248,155,48
16654,135,276,175,54
16655,200,385,232,96
16656,354,684,409,167
16657,1559,3005,1805,737
16658,259,508,307,119
16659,198,383,231,128
16660,2046,3955,2373,1301
16661,75,146,88,48
16662,400,771,492,248
16663,52,102,61,33
16664,373,799,532,276
16665,150,322,220,114
16666,298,635,424,219
16667,15,35,24,13
16668,0,0,0,0
16669,0,0,0,0
16670,0,0,0,0
16671,0,0,0,0
16672,1,2,2,0
16673,1,2,1,0
16674,2,2,2,1
16675,14,30,20,10
16676,1,2,2,0
16677,13,28,19,10
16678,56,121,82,42
16679,38,82,54,28
16680,0,0,0,0
16681,14,30,20,10
16682,1,2,1,0
16683,1,1,1,1
16684,8,16,11,6
16685,0,0,0,0
16686,0,0,0,0
16687,0,0,0,0
16688,0,0,0,0
16689,2,2,2,1
16690,3,6,4,2
16691,0,0,0,0
16692,125,266,178,93
16693,5,9,6,3
16694,0,0,0,0
16695,0,0,0,0
16696,9,18,12,7
16697,180,383,255,133
16698,1,2,1,0
16699,10,20,14,7
16700,0,0,0,0
16701,1,2,1,0
16702,5,9,6,3
16703,0,0,0,0
16704,345,735,489,253
16705,90,193,127,66
16706,105,228,151,78
16707,69,150,99,50
16708,10,20,13,7
16709,0,0,0,0
16710,187,397,265,137
16711,143,305,202,103
16712,107,230,153,81
16713,419,878,649,345
16714,4,9,7,4
16715,253,527,397,212
16716,217,456,327,175
16717,231,486,351,185
16718,73,151,114,61
16719,75,156,117,62
16720,2,2,2,1
16721,1,1,0,1
16722,1,2,1,0
16723,0,0,0,0
16724,1,2,1,0
16725,0,0,0,0
16726,11,21,13,7
16727,98,206,139,72
16728,8,16,11,6
16729,0,0,0,0
16730,0,0,0,0
16731,0,0,0,0
16732,6,10,7,4
16733,6,12,8,5
16734,2,2,2,1
16735,0,0,0,0
16736,0,0,0,0
16737,0,0,0,0
16738,0,0,0,0
16739,4,9,7,4
16740,0,0,0,0
16741,0,0,0,0
16742,0,0,0,0
16743,0,0,0,0
16744,0,0,0,0
16745,0,0,0,0
16746,0,0,0,0
16747,0,0,0,0
16748,0,0,0,0
16749,0,0,0,0
16750,0,0,0,0
16751,0,0,0,0
16752,17,36,27,14
16753,8,14,11,6
16754,2,3,3,1
16755,0,0,0,0
16756,253,527,397,212
16757,198,410,307,166
16758,69,143,107,58
16759,0,0,0,0
16760,179,373,280,150
16761,8,14,11,6
16762,71,145,109,60
16763,0,0,0,0
16764,1,2,1,0
16765,0,0,0,0
16766,0,0,0,0
16767,0,0,0,0
16768,0,0,0,0
16769,0,0,0,0
16770,0,0,0,0
16771,0,0,0,0
16772,0,0,0,0
16773,0,0,0,0
16774,0,0,0,0
16775,0,0,0,0
16776,1,2,2,0
16777,0,0,0,0
16778,1,1,1,1
16779,4,9,6,4
16780,0,0,0,0
16781,0,0,0,0
16782,1,2,2,0
16783,0,0,0,0
16784,0,0,0,0
16785,7,13,10,6
16786,1,1,1,1
16787,0,0,0,0
16788,0,0,0,0
16789,4,10,7,3
16790,0,0,0,0
16791,0,0,0,0
16792,0,0,0,0
16793,0,0,0,0
16794,0,0,0,0
16795,0,0,0,0
16796,0,0,0,0
16797,0,0,0,0
16798,0,0,0,0
16799,0,0,0,0
16800,0,0,0,0
16801,0,0,0,0
16802,0,0,0,0
16803,0,0,0,0
16804,0,0,0,0
16805,0,0,0,0
16806,7,12,7,3
16807,20,38,24,10
16808,54,119,69,29
16809,49,102,59,23
16810,24,49,29,9
16811,197,421,244,103
16812,39,82,48,21
16813,362,797,453,226
16814,810,1734,1006,418
16815,671,1219,504,310
16816,1522,3132,1840,669
16817,74,148,87,30
16818,84,179,105,38
16819,1840,3396,1880,1201
16820,3503,7054,3994,2187
16821,170,364,211,90
16822,45,97,56,23
16823,15,31,18,5
16824,315,627,365,129
16825,682,1383,805,325
16826,76,161,93,40
16827,971,1952,1165,546
16828,212,472,309,112
16829,91,192,112,48
16830,558,1233,696,349
16831,513,1130,637,324
16832,636,1387,943,344
16833,107,236,154,54
16834,469,1053,689,243
16835,1870,3972,2598,855
16836,2573,5388,3534,1621
16837,5043,10453,6198,2444
16838,77,162,109,50
16839,147,314,217,93
16840,1682,3733,2467,1111
16841,1939,3868,2062,1299
16842,4245,8472,4811,2478
16843,164,283,133,82
16844,30,62,43,19
16845,360,780,439,188
16846,66,142,83,36
16847,321,695,392,169
16848,367,795,444,191
16849,244,475,271,133
16850,181,353,196,99
16851,582,1135,648,317
16852,342,682,388,183
16853,324,723,499,185
16854,881,1844,1154,460
16855,1038,2058,1188,507
16856,1278,2534,1466,626
16857,891,1772,1029,438
16858,316,658,392,140
16859,976,1987,1165,472
16860,267,486,292,124
16861,187,342,205,87
16862,1467,2611,1520,598
16863,47,87,53,21
16864,185,328,198,67
16865,60,113,67,28
16866,28,48,28,13
16867,9,14,8,4
16868,4314,7857,4663,1906
16869,81,142,85,29
16870,9,15,9,3
16871,1117,2070,1187,594
16872,224,429,256,115
16873,589,1071,644,263
16874,282,574,345,159
16875,366,734,443,205
16876,115,223,134,61
16877,163,315,188,84
16878,2006,3650,2265,1027
16879,1505,2723,1709,660
16880,2804,4893,2991,1200
16881,112,215,133,52
16882,2826,5077,3100,1148
16883,239,426,257,108
16884,206,388,232,89
16885,15,27,16,6
16886,151,269,162,59
16887,1006,1934,1139,444
16888,3023,5648,3562,1307
16889,3459,6094,3294,1531
16890,56,107,70,23
16891,123,234,155,47
16892,24,42,26,11
16893,346,653,400,147
16894,41,77,45,18
16895,1372,2465,1602,590
16896,34,63,41,15
16897,194,386,232,106
16898,50,103,63,29
16899,998,1951,1082,490
16900,225,449,244,102
16901,146,282,169,76
16902,71,134,75,35
16903,1376,2611,1481,676
16904,1022,1950,1129,513
16905,302,573,356,138
16906,184,357,211,80
16907,46,88,52,19
16908,37,69,40,16
16909,69,132,77,30
16910,544,963,582,295
16911,684,1351,719,265
16912,235,473,231,84
16913,523,1015,605,259
16914,190,372,228,88
16915,251,503,309,119
16916,422,850,459,159
16917,466,949,460,159
16918,80,160,77,26
16919,303,619,297,103
16920,114,234,112,38
16921,30,60,36,15
16922,35,70,42,17
16923,70,140,80,37
16924,2703,5198,3111,1380
16925,127,253,155,60
16926,1022,2057,1255,481
16927,615,1240,751,256
16928,201,403,245,83
16929,957,2113,1255,497
16930,316,670,368,125
16931,1282,2800,1718,694
16932,322,549,330,124
16933,541,958,577,216
16934,123,235,143,54
16935,256,470,288,108
16936,119,202,125,47
16937,213,384,237,89
16938,317,636,397,161
16939,360,722,448,179
16940,417,747,496,191
16941,1192,2411,1482,665
16942,79,156,97,39
16943,2706,5145,3308,1310
16944,130,260,161,66
16945,47,85,53,23
16946,23,45,28,12
16947,377,679,451,174
16948,272,549,335,160
16949,235,474,292,149
16950,108,218,134,68
16951,67,138,85,43
16952,53,109,68,35
16953,805,1646,1013,514
16954,581,1188,731,371
16955,368,706,457,192
16956,1292,2618,1793,716
16957,441,892,611,243
16958,179,367,251,99
16959,94,192,130,52
16960,90,174,112,48
16961,542,1036,668,285
16962,52,98,64,27
16963,952,1827,1178,497
16964,383,779,532,209
16965,79,168,101,31
16966,477,990,595,186
16967,601,1257,752,233
16968,68,142,85,26
16969,389,811,486,151
16970,140,291,175,54
16971,184,388,233,72
16972,66,137,81,28
16973,3234,6553,3485,2061
16974,529,1070,585,273
16975,238,485,282,103
16976,301,614,361,132
16977,85,177,103,37
16978,811,1647,993,359
16979,246,498,310,99
16980,94,192,112,41
16981,34,69,43,13
16982,1211,2391,1472,517
16983,45,90,57,17
16984,16,30,19,6
16985,981,1975,1250,380
16986,3063,5576,3437,1533
16987,238,442,295,76
16988,2184,4134,2713,811
16989,77,155,100,30
16990,267,542,313,120
16991,318,611,316,91
16992,8077,13356,7732,3395
16993,5744,10426,5584,2386
16994,1580,2847,1394,1086
16995,2433,4203,1929,1220
16996,7028,12949,7145,4987
16997,4649,9189,4470,3548
16998,2742,5495,3067,2159
16999,4877,8937,4959,2070
17000,3550,6786,3287,1316
17001,5152,9641,5900,2384
17002,1932,3036,1560,497
17003,1031,1734,958,331
17004,3945,7871,4608,1635
17005,7293,12943,7835,3925
17006,1394,2923,1690,493
17007,3142,5697,3184,1419
17008,381,768,502,182
17009,63,128,84,31
17010,408,820,534,197
17011,1567,3251,1975,869
17012,2829,5265,3348,1275
17013,4394,8837,5700,2044
17014,2160,4525,2752,991
17015,724,1446,951,363
17016,542,1123,798,290
17017,1299,2647,1695,587
17018,22,40,27,11
17019,1777,3661,2495,882
17020,1494,3083,1989,651
17021,126,265,167,69
17022,1168,2252,1306,633
17023,1023,2130,1346,612
17024,64,133,84,35
